cod6;nome;Esperança de vida ao nascer 2010;Mortalidade infantil 2010;Mortalidade até 5 anos de idade 2010;IDHM 2010;Taxa de envelhecimento 2010;População em domicílios vulneráveis e com idoso 2010;Renda per capita 2010
350080;Alfredo Marcondes;75.41;14.1;16.33;0.741;14.93;179;558.38
350090;Altair;73;18;20.84;0.687;7.34;43;616.38
350100;Altinópolis;75.57;13.9;16.05;0.73;9.93;283;731.49
350115;Alumínio;75.47;14;16.22;0.766;6;182;747.27
350120;Álvares Florence;73.35;17.4;20.13;0.728;12.32;75;627.14
350130;Álvares Machado;75.03;14.7;17;0.758;9.22;365;672.03
350140;Álvaro de Carvalho;73.31;17.5;20.23;0.688;6.97;95;512.99
350150;Alvinlândia;72.48;18.9;21.91;0.722;9.2;158;710.49
350160;Americana;77.55;10.77;12.49;0.811;8.73;1709;1161.68
350170;Américo Brasiliense;76.12;13.1;15.13;0.751;5.13;376;659.67
350180;Américo de Campos;74.04;16.2;18.79;0.745;12.15;103;686.56
350200;Analândia;76.66;11.4;13.22;0.754;10.18;38;823.33
350210;Andradina;78.07;9.6;11.13;0.779;10.53;819;919.36
350220;Angatuba;74.6;15.4;17.78;0.719;7.92;425;597.99
350230;Anhembi;76.78;12.1;14.03;0.721;6.92;161;554.16
350240;Anhumas;75.67;13.7;15.89;0.741;9.71;38;561.82
350260;Aparecida D'Oeste;73.25;17.6;20.34;0.721;13.87;98;611.22
350270;Apiaí;75.07;14.6;16.93;0.71;7.55;1164;492.43
350300;Aramina;76.34;12.8;14.77;0.74;10.33;112;721.56
350310;Arandu;73.36;17.4;20.13;0.685;8.41;126;535.27
350315;Arapeí;73.72;16.8;19.41;0.68;10.63;82;414.19
350320;Araraquara;77.64;10.23;11.87;0.815;9.66;3119;1080.66
350330;Araras;76.55;11.5;13.34;0.781;8.57;1787;921.76
350335;Arco-Íris;73.52;17.1;19.81;0.722;12.42;58;520.01
350340;Arealva;75.37;14.2;16.41;0.744;13.09;227;697.3
350350;Areias;73.18;17.7;20.47;0.697;8.9;149;396.78
350360;Areiópolis;74.37;15.7;18.2;0.695;5.78;261;570.09
350370;Ariranha;73.75;16.7;19.35;0.733;9.25;41;751.35
350380;Artur Nogueira;74.63;15.3;17.72;0.749;6.65;654;823.24
350390;Arujá;76.95;11;12.76;0.784;5.23;1542;910.67
350395;Aspásia;76.83;12.1;13.98;0.735;10.06;70;619.43
350400;Assis;76.91;11;12.76;0.805;9.95;1510;967.39
350410;Atibaia;76.03;12.77;14.81;0.765;8.89;2000;1063.52
350420;Auriflama;75.41;14.1;16.34;0.773;10.93;124;829.68
350430;Avaí;74.77;15.1;17.47;0.714;8.29;104;531.2
350440;Avanhandava;74;16.3;18.89;0.705;6.45;336;579.71
350450;Avaré;76.97;10.49;12.17;0.767;8.81;1046;854.42
350460;Bady Bassitt;73.31;17.5;20.21;0.746;8.34;141;783.57
350470;Balbinos;73.55;17.1;19.75;0.669;4.46;71;586.02
350480;Bálsamo;75.08;13.4;15.54;0.756;11.99;161;832.51
350490;Bananal;77.29;11.5;13.27;0.733;9.95;340;595.74
350500;Barão de Antonina;74.22;16;18.48;0.711;9.47;119;536.63
350510;Barbosa;75.57;13.9;16.06;0.699;8.93;142;536.37
350520;Bariri;77.04;11.8;13.65;0.75;11.01;290;781.34
350530;Barra Bonita;74.79;13.9;16.24;0.701;11.34;38;594.28
350530;Barra Bonita;77.12;10.8;12.53;0.788;9.65;631;915.28
350535;Barra do Chapéu;71.72;20.3;23.51;0.66;8.33;227;370.97
350540;Barra do Turvo;72.53;18.8;21.79;0.641;9.77;531;390.88
350550;Barretos;77.5;10.13;11.75;0.789;9.56;1485;917
350560;Barrinha;74.74;15.1;17.51;0.725;5.01;361;668.32
350570;Barueri;76.96;11.34;13.15;0.786;4.4;3305;1095.84
350580;Bastos;75.86;13.4;15.54;0.751;8.73;488;609.76
350590;Batatais;75.41;13;15.08;0.761;9.67;407;941.79
350600;Bauru;76.26;12.18;14.13;0.801;9.12;5271;1163.86
350610;Bebedouro;76.16;12;13.92;0.78;9.47;1667;881.64
350620;Bento de Abreu;74.17;16;18.56;0.744;8.94;14;647.1
350630;Bernardino de Campos;75.26;14.3;16.59;0.734;12.78;147;676.6
350635;Bertioga;74.03;16.3;18.82;0.73;4.78;338;736.03
350640;Bilac;75.7;12.6;14.61;0.768;11.54;67;816.06
350650;Birigui;77.14;11.7;13.47;0.78;8.59;1482;812.51
350660;Biritiba-Mirim;72.7;18.5;21.44;0.712;7.55;1291;662.23
350690;Bofete;74.23;15.9;18.44;0.705;9.9;286;622.11
350700;Boituva;76.67;12.3;14.24;0.78;6.55;438;889.51
350710;Bom Jesus dos Perdões;73.1;17.8;20.63;0.713;6.78;312;688.02
350715;Bom Sucesso de Itararé;71.49;20.8;24.01;0.66;5.46;63;344.32
350720;Borá;76.77;12.2;14.07;0.746;7.58;15;670.27
350730;Boracéia;76.93;11.9;13.8;0.754;8.81;34;719.42
350745;Borebi;75.73;13.6;15.77;0.705;7.76;52;529.08
350750;Botucatu;77.13;10.8;12.53;0.8;9.36;1351;1089.1
350770;Braúna;74.77;15.1;17.47;0.737;12.27;90;726.71
350775;Brejo Alegre;74.54;15.4;17.86;0.71;9.06;59;631.02
350780;Brodowski;76.81;12.1;14.02;0.755;8.83;259;787.91
350790;Brotas;73.9;16.5;19.07;0.74;9.08;299;722.76
350800;Buri;72.94;18.1;20.95;0.667;7.11;927;435.15
350810;Buritama;75.31;14.3;16.51;0.763;9.7;269;779.78
350820;Buritizal;74.79;15.1;17.43;0.735;10.39;92;817.16
350830;Cabrália Paulista;73.68;16.8;19.49;0.694;8.29;129;507.41
350840;Cabreúva;74.67;15.2;17.63;0.738;5.24;775;694.03
350860;Cachoeira Paulista;75.19;13.3;15.43;0.764;8.71;715;764.6
350870;Caconde;76.45;12.6;14.59;0.72;9.9;375;627
350880;Cafelândia;75.11;12.6;14.66;0.748;5.57;199;721.38
350880;Cafelândia;77.01;11.8;13.69;0.742;10.74;413;680.71
350890;Caiabu;74.37;15.7;18.19;0.729;11.37;145;559.13
350900;Caieiras;76.68;10.2;11.83;0.781;4.91;1180;800.15
350910;Caiuá;73.13;17.8;20.57;0.697;9.82;212;500.47
350920;Cajamar;73.59;17;19.66;0.728;4.38;896;676.5
350925;Cajati;74.89;14.9;17.24;0.694;7.37;875;481.48
350930;Cajobi;74.32;15.8;18.29;0.734;9.92;152;679.75
350940;Cajuru;74.52;15.5;17.92;0.713;8.87;588;597.11
350945;Campina do Monte Alegre;75.77;13.6;15.71;0.717;8.73;112;575.66
350950;Campinas;76.59;11.81;13.7;0.805;8.47;12509;1390.83
350960;Campo Limpo Paulista;75.4;14.1;16.35;0.769;5.93;1273;767.85
350970;Campos do Jordão;76.1;13.1;15.17;0.749;5.86;755;911.4
350980;Campos Novos Paulista;74.41;15.6;18.09;0.706;10.09;156;516.26
350990;Cananéia;76.07;13.1;15.19;0.72;8.78;506;540.54
350995;Canas;72.83;18.3;21.17;0.704;6.25;179;444.72
351000;Cândido Mota;75.71;13.7;15.82;0.747;9.9;688;627.55
351010;Cândido Rodrigues;76.79;12.1;14.03;0.789;13.57;30;837.17
351015;Canitar;72.46;19;21.93;0.68;6.04;93;480.52
351020;Capão Bonito;74.55;15.4;17.86;0.721;7.78;1394;534.75
351030;Capela do Alto;74.36;15.7;18.21;0.699;6.68;260;526.28
351040;Capivari;75.89;12.4;14.38;0.75;7.39;925;820.46
351050;Caraguatatuba;75.68;12.6;14.61;0.759;7.36;2021;773.99
351060;Carapicuíba;75.52;14;16.1;0.749;4.9;6999;712.78
351070;Cardoso;76.18;13;15.03;0.722;11.88;452;605.99
351080;Casa Branca;75.08;13.4;15.54;0.73;9.05;599;737.96
351090;Cássia dos Coqueiros;76.81;12.1;14.02;0.734;11.28;64;551.4
351100;Castilho;74.63;15.3;17.72;0.731;8.8;504;579.36
351110;Catanduva;76.2;12.43;14.42;0.785;10.73;1464;945.05
351120;Catiguá;76.12;13.1;15.14;0.751;8.45;67;771.78
351140;Cerqueira César;74.23;15.9;18.44;0.729;9.27;376;665.36
351150;Cerquilho;76.21;11.9;13.8;0.782;7.81;291;894.52
351160;Cesário Lange;73.23;17.6;20.38;0.706;7.72;134;684.95
351170;Charqueada;74.18;16;18.55;0.736;7.81;248;705.01
351190;Clementina;74.25;15.9;18.42;0.725;7.49;72;640.87
351200;Colina;75.71;13.7;15.81;0.757;9.15;245;706.69
351210;Colômbia;73.13;17.8;20.57;0.71;7.22;161;582.53
351220;Conchal;74.64;15.3;17.69;0.708;6.89;488;617.76
351230;Conchas;75.19;14.4;16.7;0.736;10.6;309;730.42
351240;Cordeirópolis;76.45;11.6;13.45;0.758;7.93;310;873.87
351250;Coroados;73.96;16.4;18.97;0.719;8.53;109;638.21
351260;Coronel Macedo;73.64;16.9;19.58;0.69;9.14;164;465.29
351270;Corumbataí;75.43;14.1;16.3;0.754;8.96;78;741.32
351280;Cosmópolis;77.57;9.19;10.66;0.769;6.21;710;829.25
351290;Cosmorama;75.96;13.3;15.4;0.722;13.43;98;643.1
351300;Cotia;76.05;11.93;13.84;0.78;5.02;3502;1085.66
351310;Cravinhos;76.44;12.6;14.61;0.756;7.73;286;784.4
351320;Cristais Paulista;73.11;17.8;20.62;0.734;7.84;69;721.31
351330;Cruzália;76.18;13;15.03;0.774;10.82;72;614.17
351340;Cruzeiro;77.28;11.5;13.28;0.788;8.38;2648;809.24
351350;Cubatão;74.23;16.17;18.34;0.737;5.11;2834;689.21
351360;Cunha;74.54;15.4;17.86;0.684;9.55;866;525.19
351370;Descalvado;76.92;11;12.76;0.76;9.94;446;798.74
351380;Diadema;75.65;13.94;15.83;0.757;4.78;5496;694.55
351385;Dirce Reis;75.54;13.9;16.11;0.741;13.74;39;570.51
351390;Divinolândia;75.97;13.3;15.38;0.734;10.71;183;707.97
351400;Dobrada;74.1;16.2;18.7;0.718;5.96;32;589.47
351410;Dois Córregos;76.17;13;15.05;0.725;9.62;538;727.28
351420;Dolcinópolis;74.5;15.5;17.95;0.742;13.17;33;620.98
351430;Dourado;73.66;16.9;19.54;0.738;11.12;58;697.37
351440;Dracena;75.51;12.9;14.96;0.776;11.88;794;862.86
351450;Duartina;75.24;14.4;16.64;0.748;12.06;327;688.4
351460;Dumont;75.91;13.4;15.48;0.744;6.67;63;705.3
351470;Echaporã;75.01;14.7;17.03;0.745;11.03;228;703.55
351480;Eldorado;74.45;18.8;22.54;0.684;7.09;296;530.89
351480;Eldorado;75.82;13.5;15.64;0.691;8.84;640;411
351490;Elias Fausto;74.32;15.8;18.29;0.695;6.94;323;625.66
351492;Elisiário;74.51;15.5;17.93;0.747;10.19;34;666.93
351495;Embaúba;75.42;14.1;16.32;0.73;10.57;21;717.97
351512;Emilianópolis;73.28;17.5;20.27;0.727;11.82;75;584.76
351515;Engenheiro Coelho;73.87;16.5;19.13;0.732;5.17;224;707.37
351518;Espírito Santo do Pinhal;77.31;11.4;13.22;0.787;10.06;851;1048.6
351519;Espírito Santo do Turvo;74.12;16.1;18.65;0.696;6.2;157;533.76
351520;Estrela D'Oeste;77.4;11.3;13.1;0.76;10.86;214;670.65
351530;Estrela do Norte;75.85;12;14.24;0.707;7.92;92;636.54
351530;Estrela do Norte;74.1;16.2;18.7;0.74;8.62;91;597.74
351535;Euclides da Cunha Paulista;73.13;17.8;20.57;0.704;8.32;286;493.91
351540;Fartura;77.02;11.8;13.68;0.732;10.08;310;618.77
351550;Fernandópolis;77.31;12.82;14.37;0.797;11.35;1055;944
351560;Fernando Prestes;76.55;11.5;13.34;0.758;13.77;60;832.72
351565;Fernão;75.55;13.9;16.08;0.703;11.07;65;510.09
351570;Ferraz de Vasconcelos;74.65;15.49;17.58;0.738;4.31;3147;587.83
351580;Flora Rica;72.74;18.5;21.36;0.727;15.53;92;511.8
351590;Floreal;73.49;17.2;19.85;0.747;15.22;39;663.83
351600;Flórida Paulista;73.44;17.3;19.96;0.715;9.69;241;632.97
351610;Florínia;74.19;16;18.52;0.713;10.07;127;544.03
351620;Franca;75.5;14.3;16.03;0.78;7.6;3942;846.57
351630;Francisco Morato;73.91;16.5;19.05;0.703;3.8;3476;483.98
351640;Franco da Rocha;76.09;13.1;15.18;0.731;4.59;2551;632.42
351650;Gabriel Monteiro;73.54;17.1;19.77;0.763;12.08;45;712.72
351660;Gália;74.36;15.7;18.21;0.709;11.55;230;565.41
351680;Gastão Vidigal;74.03;16.3;18.83;0.723;8.85;98;736.47
351685;Gavião Peixoto;73.14;17.8;20.56;0.719;7.29;36;575.08
351690;General Salgado;73.5;17.2;19.85;0.747;10.63;225;771.92
351700;Getulina;73.76;16.7;19.35;0.717;9.6;265;608.58
351710;Glicério;76.47;12.6;14.56;0.735;9.55;57;777.37
351740;Guaíra;75.17;12.5;14.57;0.724;8.23;1112;795.84
351740;Guaíra;74.46;15.6;18.02;0.753;8.08;745;901.23
351760;Guapiara;73.37;17.4;20.09;0.675;8.78;1062;412.51
351770;Guará;74.55;15.4;17.86;0.718;7.21;353;664.56
351790;Guaraci;74.27;13.7;15.99;0.698;10.43;173;595.93
351790;Guaraci;75.37;14.2;16.39;0.737;8.78;294;615.78
351800;Guarani D'Oeste;73.34;17.4;20.15;0.732;13.35;58;557.58
351810;Guarantã;74.93;14.8;17.17;0.713;7.9;204;615.97
351820;Guararapes;75.39;14.1;16.35;0.763;10.41;376;739.89
351830;Guararema;74.03;16.3;18.82;0.731;7.63;260;748.79
351840;Guaratinguetá;78.17;8.72;10.11;0.798;8.73;1900;926.78
351850;Guareí;73.27;17.5;20.3;0.687;6.62;231;594.42
351860;Guariba;73.63;16.9;19.59;0.719;6.34;499;671.34
351870;Guarujá;76.23;13.19;14.8;0.751;6.03;4704;745
351880;Guarulhos;74.83;13.34;15.47;0.763;5.2;17006;829.91
351885;Guatapará;74.34;15.8;18.24;0.743;7.42;205;723.83
351890;Guzolândia;73.49;17.2;19.85;0.697;8.77;107;537.05
351900;Herculândia;73.52;17.1;19.81;0.727;9.5;176;549.27
351905;Holambra;77.66;10.1;11.71;0.793;5.85;99;1274.53
351907;Hortolândia;76.51;12.18;14.13;0.756;4.84;3463;686.96
351910;Iacanga;76.03;12.2;14.15;0.745;9.64;102;712.15
351920;Iacri;76.42;12.6;14.61;0.733;10.83;57;628.14
351925;Iaras;75.87;13.4;15.54;0.674;4.14;188;497.81
351930;Ibaté;73.81;16.6;19.24;0.703;5.97;695;552.79
351940;Ibirá;75.48;14;16.22;0.74;11.55;193;803.36
351950;Ibirarema;74.03;16.3;18.84;0.708;9.86;178;593.7
351960;Ibitinga;75.76;13.6;15.73;0.747;8.7;486;791.99
351970;Ibiúna;74.91;16.03;17.97;0.71;7.35;1966;624.55
351980;Icém;73.34;17.4;20.16;0.72;7.34;190;690.78
352010;Igarapava;75.08;13.5;15.66;0.768;9.46;513;1228.09
352020;Igaratá;76.28;12.8;14.85;0.711;8.2;151;561.31
352030;Iguape;75.84;13.5;15.6;0.726;10.87;1225;588.36
352040;Ilhabela;75.56;12.8;14.85;0.756;5.51;436;794.57
352042;Ilha Comprida;74.36;15.7;18.2;0.725;10.23;293;608.83
352044;Ilha Solteira;77.24;11.5;13.34;0.812;9.38;340;1063.04
352050;Indaiatuba;75.22;13.37;15.51;0.788;6.88;2303;1098.31
352060;Indiana;75.56;13.9;16.08;0.761;10.53;132;681.29
352070;Indiaporã;75.11;14.6;16.86;0.751;13.37;216;680.85
352080;Inúbia Paulista;75.95;13.3;15.42;0.759;10.96;64;576.91
352090;Ipaussu;74.66;15.3;17.67;0.727;9.09;483;677.42
352100;Iperó;73.86;16.6;19.16;0.719;5.43;400;551.75
352110;Ipeúna;75.7;12.6;14.61;0.753;7.6;96;785.15
352115;Ipiguá;75.33;14.2;16.47;0.73;10.24;158;608.53
352120;Iporanga;73.96;16.4;18.96;0.703;9.03;333;421.14
352130;Ipuã;75.9;13.4;15.49;0.749;6.4;156;900.48
352140;Iracemápolis;76.76;11.2;12.99;0.776;7.28;212;808.74
352150;Irapuã;75.63;13.8;15.96;0.713;8.89;91;579.58
352160;Irapuru;75.33;14.2;16.47;0.712;11.86;232;589.82
352170;Itaberá;73.18;17.7;20.47;0.693;8.51;711;462.03
352180;Itaí;74.77;15.1;17.46;0.713;6.85;758;594.77
352190;Itajobi;74.94;14.8;17.17;0.73;12;193;739.45
352200;Itaju;74.39;15.7;18.16;0.705;9.37;56;609.08
352210;Itanhaém;74.36;15.7;18.2;0.745;9.64;2499;690.67
352215;Itaóca;72.2;19.4;22.49;0.68;11.77;382;395.32
352220;Itapecerica da Serra;76.09;13.01;15.09;0.742;4.3;2355;619.82
352230;Itapetininga;76.86;11.95;13.86;0.763;7.58;3147;741.64
352250;Itapevi;76.28;12.5;14.5;0.735;3.83;3434;575.72
352260;Itapira;76.1;13.1;15.16;0.762;9.82;913;849.81
352265;Itapirapuã Paulista;73.96;16.4;18.96;0.661;7.22;192;323.42
352270;Itápolis;75.14;14.5;16.81;0.744;10.45;260;787.75
352290;Itapuí;75.47;14;16.24;0.725;8.34;169;687.46
352300;Itapura;73.75;16.7;19.36;0.72;8.35;153;556.29
352310;Itaquaquecetuba;75.66;15.5;17.37;0.714;3.69;7138;502.85
352320;Itararé;73.18;17.7;20.47;0.703;8.13;1395;510.2
352330;Itariri;75.21;14.4;16.68;0.677;8.15;971;434.58
352340;Itatiba;75.64;14.09;15.79;0.778;7.6;869;1080.74
352350;Itatinga;75.44;14.1;16.29;0.706;6.56;504;568.58
352360;Itirapina;73.77;16.7;19.33;0.724;7.16;202;772.14
352370;Itirapuã;74.55;15.4;17.86;0.707;8.61;173;526.62
352380;Itobi;74.19;16;18.52;0.717;8.8;105;611.41
352390;Itu;76.23;12.9;14.95;0.773;7.09;1616;1038.14
352400;Itupeva;75.63;12.7;14.73;0.762;4.99;495;848.65
352410;Ituverava;75.47;12.9;14.96;0.765;9.75;503;950.39
352430;Jaboticabal;76.08;13.1;15.19;0.778;9.6;1446;1015.51
352440;Jacareí;75.2;12.51;14.51;0.777;7.11;3853;846.53
352450;Jaci;74.05;16.2;18.78;0.723;7;25;624.57
352460;Jacupiranga;74.89;14.9;17.24;0.717;8.15;416;574.52
352470;Jaguariúna;76.74;11.2;12.99;0.784;7.2;866;1038.61
352480;Jales;76.32;11.8;13.69;0.776;11.01;830;850.11
352490;Jambeiro;76.61;12.4;14.34;0.756;8.08;52;738.52
352500;Jandira;75.46;15.28;17.13;0.76;3.7;1207;792.33
352510;Jardinópolis;74.37;14.5;16.96;0.709;9.34;0;654.02
352510;Jardinópolis;76.15;13;15.08;0.735;7.68;1054;742.74
352520;Jarinu;74.53;15.5;17.9;0.733;7.2;379;718.61
352530;Jaú;78.13;9.6;11.13;0.778;8.93;1657;951.17
352540;Jeriquara;73.86;16.6;19.15;0.703;7.66;35;549.1
352550;Joanópolis;74.43;15.6;18.07;0.699;10.11;226;650.99
352560;João Ramalho;74.1;16.2;18.7;0.741;7.47;49;627.59
352570;José Bonifácio;77.14;10.8;12.53;0.777;8.96;649;863.34
352580;Júlio Mesquita;73.76;16.7;19.35;0.716;9.23;151;482.86
352585;Jumirim;76.75;12.2;14.1;0.741;8.79;11;710.27
352590;Jundiaí;76.94;11.51;13.35;0.822;9.28;4002;1431.55
352600;Junqueirópolis;76.61;12.4;14.33;0.745;11.5;338;737.14
352610;Juquiá;74.36;15.7;18.2;0.7;9.22;994;467.35
352620;Juquitiba;72.48;18.9;21.9;0.709;6.45;1124;550.32
352630;Lagoinha;72.82;18.3;21.2;0.693;12.83;168;573.28
352640;Laranjal Paulista;74.73;15.1;17.51;0.729;10.04;418;760.58
352650;Lavínia;74.17;16;18.56;0.721;7.01;45;614.14
352660;Lavrinhas;74.38;15.7;18.18;0.729;5.75;307;500.59
352670;Leme;76.05;13.2;15.25;0.744;7.26;1185;746.15
352690;Limeira;76.11;15.22;17.06;0.775;7.87;4865;910.85
352700;Lindóia;76.85;12;13.92;0.742;9.48;91;714.18
352710;Lins;77.13;11.7;13.51;0.786;9.97;865;919.53
352720;Lorena;76.35;13.86;15.53;0.766;8.42;2303;781.28
352725;Lourdes;73.96;16.4;18.97;0.742;10.06;42;612
352730;Louveira;76.65;12.3;14.27;0.777;5.12;346;1047.17
352740;Lucélia;75.48;14;16.21;0.752;10.19;560;743.2
352750;Lucianópolis;73.55;17.1;19.75;0.733;9.65;40;779.84
352760;Luís Antônio;74.34;15.8;18.24;0.731;4.83;157;661.22
352770;Luiziânia;73.88;16.5;19.11;0.702;9.62;47;557.06
352780;Lupércio;74.81;15;17.39;0.724;8.96;144;547.3
352790;Lutécia;75.75;13.6;15.75;0.72;11.05;102;516.35
352800;Macatuba;76.52;12.5;14.48;0.77;8.08;181;920.95
352810;Macaubal;75.64;13.8;15.93;0.743;12.8;109;704.61
352820;Macedônia;76.09;13.1;15.17;0.74;11.76;65;644.23
352830;Magda;74.38;15.7;18.17;0.753;12.56;72;725.51
352840;Mairinque;74.85;15;17.33;0.743;6.63;884;710.18
352850;Mairiporã;77.86;11.95;13.39;0.788;6;2537;944.03
352860;Manduri;74.05;16.2;18.79;0.739;10;228;750.34
352870;Marabá Paulista;73.54;17.1;19.77;0.677;7.11;95;457.56
352880;Maracaí;75.97;13.3;15.38;0.771;8.37;183;666.65
352885;Marapoama;76.14;13;15.08;0.752;10.06;14;781.03
352890;Mariápolis;74.78;15.1;17.45;0.718;11.21;77;565.58
352900;Marília;76.26;12.81;14.86;0.798;9.52;4418;953.2
352910;Marinópolis;74.5;15.5;17.95;0.731;9.51;40;553.24
352920;Martinópolis;74.93;14.8;17.17;0.721;9.74;668;636
352930;Matão;75.84;13.5;15.6;0.773;7.9;950;940.44
352940;Mauá;76.13;13.06;15.1;0.766;5.23;6450;709.25
352960;Meridiano;74.04;16.2;18.79;0.731;11.88;82;694.38
352965;Mesópolis;75.84;13.5;15.59;0.724;10.87;47;530.46
352970;Miguelópolis;76.78;12.1;14.03;0.741;7.11;407;670.82
352990;Miracatu;73.18;17.7;20.47;0.697;7.97;1357;442.77
353000;Mira Estrela;73.34;17.4;20.15;0.743;10.78;53;613.14
353010;Mirandópolis;77.12;11.7;13.53;0.751;10.35;567;758.64
353020;Mirante do Paranapanema;75.45;14;16.24;0.724;10.57;732;516.3
353030;Mirassol;75.76;12.5;14.5;0.762;9.4;1003;841.27
353040;Mirassolândia;74.76;15.1;17.48;0.738;11.36;122;639.58
353050;Mococa;74.63;15.3;17.72;0.762;9.24;1210;881.99
353060;Mogi das Cruzes;76.07;12.23;14.19;0.783;6.8;7427;916.81
353080;Mogi Mirim;77.74;10.53;12.21;0.784;8.87;1506;945.62
353090;Mombuca;74.18;16;18.55;0.719;8.36;102;832.07
353110;Mongaguá;76.24;12.9;14.93;0.754;9.65;1295;699.73
353120;Monte Alegre do Sul;76.5;11.6;13.45;0.759;11.13;62;861.61
353130;Monte Alto;76.56;12.4;14.38;0.768;10.21;423;832.6
353140;Monte Aprazível;76.64;11.4;13.22;0.785;11.02;168;1032.05
353150;Monte Azul Paulista;75.56;12.8;14.85;0.753;9.86;245;765.11
353160;Monte Castelo;74.58;14.2;16.59;0.675;7.61;103;432.84
353160;Monte Castelo;73.81;16.6;19.24;0.741;12.9;84;646.15
353170;Monteiro Lobato;74.53;15.5;17.9;0.71;10.51;106;593.95
353180;Monte Mor;76.78;12.2;14.07;0.733;5.98;1012;674.23
353190;Morro Agudo;75.15;14.5;16.79;0.712;6.02;319;687.37
353200;Morungaba;73.1;17.8;20.63;0.715;7.7;178;733.72
353205;Motuca;76.51;12.5;14.49;0.741;7.44;88;567.17
353210;Murutinga do Sul;75.84;13.5;15.6;0.726;13.71;23;636.47
353215;Nantes;72.41;19;22.04;0.714;7.24;87;472.28
353220;Narandiba;75.33;14.2;16.47;0.718;7.21;140;482.74
353230;Natividade da Serra;73.86;16.6;19.15;0.655;12.53;334;496.93
353240;Nazaré Paulista;74.08;16.2;18.74;0.678;9.83;592;554.18
353250;Neves Paulista;74.38;15.7;18.17;0.754;13.26;187;784.55
353260;Nhandeara;75.08;13.5;15.66;0.751;12.89;234;878.42
353270;Nipoã;73.81;16.6;19.24;0.713;7.93;86;628.33
353282;Nova Campina;72.94;18.1;20.95;0.651;5.1;306;330.03
353284;Nova Canaã Paulista;73.33;17.4;20.17;0.715;14.9;27;526.58
353286;Nova Castilho;74.38;15.7;18.17;0.756;10.67;9;600.13
353290;Nova Europa;77.11;11.7;13.54;0.765;7.32;75;697.32
353300;Nova Granada;74.05;16.2;18.78;0.739;9.72;389;737.29
353310;Nova Guataporanga;75.52;12.8;14.85;0.726;13.32;64;652.36
353325;Novais;74.32;15.8;18.29;0.719;7.43;45;671.15
353330;Nova Luzitânia;73.49;17.2;19.85;0.743;8.66;27;643.07
353340;Nova Odessa;76.68;11.3;13.11;0.791;6.98;638;878.14
353360;Nuporanga;76.94;11.9;13.8;0.746;9.04;74;751.92
353380;Óleo;76.46;12.6;14.58;0.73;12.16;10;676.94
353390;Olímpia;77.02;10.9;12.64;0.773;10.24;592;783.14
353400;Onda Verde;76.78;12.1;14.03;0.738;8.47;90;597.67
353410;Oriente;75.22;14.4;16.66;0.77;11.27;238;694.16
353420;Orindiúva;74.42;15.6;18.09;0.767;6.06;71;699.63
353430;Orlândia;77.89;8.93;10.36;0.78;7.91;538;934.54
353440;Osasco;75.42;13.36;15.5;0.776;6.37;10441;1003.4
353450;Oscar Bressane;74.36;15.7;18.21;0.749;13.84;45;675.35
353460;Osvaldo Cruz;75.22;14.4;16.66;0.762;12.06;586;797.55
353470;Ourinhos;76.53;11.5;13.34;0.778;9.04;2668;868.91
353475;Ouroeste;76.93;11.9;13.8;0.77;9.16;195;694.33
353480;Ouro Verde;72.4;17.6;20.53;0.695;7.75;40;607.09
353480;Ouro Verde;73.81;16.6;19.24;0.692;10.24;260;504.63
353490;Pacaembu;75.6;13.8;16.01;0.725;11.48;429;694.16
353510;Palmares Paulista;75.21;14.4;16.68;0.722;4.82;216;615.01
353520;Palmeira D'Oeste;74.76;15.1;17.49;0.753;13.39;113;707.38
353530;Palmital;72.48;17.4;20.38;0.639;7.6;839;447.15
353530;Palmital;73.83;16.6;19.2;0.746;11.47;454;739.37
353540;Panorama;73.81;16.6;19.24;0.722;7.98;406;722.51
353560;Paraibuna;73.91;16.5;19.05;0.719;8.96;654;657.59
353570;Paraíso;75;13.6;15.89;0.7;10.66;28;743.76
353570;Paraíso;75.19;13.3;15.43;0.749;10.44;92;855.28
353580;Paranapanema;75.31;14.3;16.51;0.717;6.88;333;613.31
353590;Paranapuã;75.52;14;16.15;0.732;11.22;86;670.18
353600;Parapuã;74.78;15.1;17.45;0.737;12.46;403;597.44
353610;Pardinho;74.23;15.9;18.44;0.727;8.47;134;696.71
353625;Parisi;75.5;14;16.18;0.721;10.19;12;705.62
353630;Patrocínio Paulista;74.55;15.4;17.86;0.73;7.99;193;607.51
353640;Paulicéia;73.64;16.9;19.58;0.711;7.24;165;592.42
353650;Paulínia;76.83;12.62;14.14;0.795;5.34;895;1160.79
353657;Paulistânia;74.04;16.3;18.82;0.718;9.78;20;560.94
353660;Paulo de Faria;73;18;20.84;0.725;9.58;259;708.63
353670;Pederneiras;73.74;16.8;19.39;0.739;7.9;807;788.42
353680;Pedra Bela;72.77;18.4;21.29;0.677;9.65;105;521.38
353690;Pedranópolis;76.26;12.9;14.91;0.742;12.28;84;615.77
353700;Pedregulho;74.2;16;18.52;0.715;7.98;378;690.08
353710;Pedreira;76.82;12.1;14.01;0.769;8.1;432;853.76
353715;Pedrinhas Paulista;75.19;13.3;15.43;0.774;9.25;44;847.63
353720;Pedro de Toledo;73.71;16.8;19.44;0.696;9.33;236;467.93
